IGBP_MODIS,IGBP_VIIRS,WUE,WUE_ECO,SIF,ET,Phase_Angle,SIF_Uncertainty,IGBP,WUE_gCkgH20,GPP,IGBP_class_MODIS,IGBP_class_VIIRS,SiteName,Lat,Lon,Timestamp,LocalTime,TOD,Season,kg_class,kg_confidence,kg_label,SPEI
9.0,9.0,0.1837472,2.0132394,0.39706203,2.7757602,81.30139,0.26970908,9.0,2.504474365413189,5.411955515444279,SAV,SAV,fos128,49.0,-122.0,2022-06-26 16:18:08,2022-06-26 08:00:00,Morning,Summer,26.0,60.0,Dfb,0.6317336559295654
10.0,10.0,0.088390745,0.31027183,0.19258524,3.550932,26.590445,0.39811093,10.0,1.2047658573836089,2.6249368862807754,GRA,GRA,fos128,49.0,-122.0,2022-06-26 16:18:08,2022-06-26 08:00:00,Morning,Summer,26.0,60.0,Dfb,0.6317336559295654
11.0,11.0,0.20014895,0.7883259,0.7093091,4.4206524,102.39166,0.2991848,11.0,2.7280302564799785,9.667883048057556,WET,WET,fos128,49.0,-122.0,2022-06-26 16:18:08,2022-06-26 08:00:00,Morning,Summer,26.0,60.0,Dfb,0.6317336559295654
12.0,12.0,0.3796241,2.122839,0.7655621,2.5961998,97.049,0.3075068,12.0,5.174276463091374,10.434611656069755,CRO,CRO,fos128,49.0,-122.0,2022-06-26 16:18:08,2022-06-26 08:00:00,Morning,Summer,26.0,60.0,Dfb,0.6317336559295654
13.0,13.0,0.1323202,1.543661,0.35447896,3.0777335,82.894295,0.24612692,13.0,1.8035242637991906,4.8315481603145605,URB,URB,fos128,49.0,-122.0,2022-06-26 16:18:08,2022-06-26 08:00:00,Morning,Summer,26.0,60.0,Dfb,0.6317336559295654
14.0,14.0,0.5592863,3.862717,0.8220509,1.570422,95.54542,0.31855747,14.0,7.623072219491005,11.204554163217546,CVM,CVM,fos128,49.0,-122.0,2022-06-26 16:18:08,2022-06-26 08:00:00,Morning,Summer,26.0,60.0,Dfb,0.6317336559295654
15.0,15.0,-0.009487615,0.04376988,-0.026991462,2.965508,13.1269655,0.48538455,15.0,-0.12931619199924171,-0.36789363162592054,SNO,SNO,fos128,49.0,-122.0,2022-06-26 16:18:08,2022-06-26 08:00:00,Morning,Summer,26.0,60.0,Dfb,0.6317336559295654
17.0,17.0,0.12855002,1.2934713,0.45884517,4.723824,51.613983,0.26368365,17.0,1.7521368113160134,6.254059644639493,WAT,WAT,fos128,49.0,-122.0,2022-06-26 16:18:08,2022-06-26 08:00:00,Morning,Summer,26.0,60.0,Dfb,0.6317336559295654
10.0,10.0,0.07259035,0.6261635,0.33076662,5.413977,28.877449,0.44908258,10.0,0.9894064855575562,4.5083490067720415,GRA,GRA,fos197,-26.0,29.0,2020-11-28 08:59:49,2020-11-28 11:00:00,Midday,Spring,12.0,100.0,Cwb,0.29881757497787476
12.0,12.0,0.06443996,0.64019465,0.3074226,6.022142,36.215233,0.44408935,12.0,0.8783166524022818,4.190170148909092,CRO,CRO,fos197,-26.0,29.0,2020-11-28 08:59:49,2020-11-28 11:00:00,Midday,Spring,12.0,100.0,Cwb,0.29881757497787476
1.0,1.0,0.095797,2.3237324,0.25552607,2.6745915,48.767635,0.3033781,1.0,1.3057131415605545,3.4828202772140506,ENF,ENF,fos222,35.0,136.0,2021-10-23 03:02:49,2021-10-23 12:00:00,Midday,Fall,14.0,100.0,Cfa,-0.587908148765564
2.0,2.0,0.028678462,2.3483016,0.17488456,3.1372337,78.13123,0.26243043,2.0,0.390887435823679,2.383676521778107,EBF,EBF,fos222,35.0,136.0,2021-10-23 03:02:49,2021-10-23 12:00:00,Midday,Fall,14.0,100.0,Cfa,-0.587908148765564
4.0,4.0,0.15587391,3.8995142,0.2884846,1.927716,55.08751,0.31734693,4.0,2.1245613877475265,3.932045141160488,DBF,DBF,fos222,35.0,136.0,2021-10-23 03:02:49,2021-10-23 12:00:00,Midday,Fall,14.0,100.0,Cfa,-0.587908148765564
5.0,5.0,0.095273525,2.913407,0.24708533,2.2763822,62.00245,0.28195524,5.0,1.2985781392455102,3.367773087024689,MF,MF,fos222,35.0,136.0,2021-10-23 03:02:49,2021-10-23 12:00:00,Midday,Fall,14.0,100.0,Cfa,-0.587908148765564
8.0,8.0,0.075657405,2.206165,0.21852683,2.7534077,57.151726,0.2845616,8.0,1.0312104295939208,2.9785206289589405,WSA,WSA,fos222,35.0,136.0,2021-10-23 03:02:49,2021-10-23 12:00:00,Midday,Fall,14.0,100.0,Cfa,-0.587908148765564
9.0,9.0,0.08022383,2.4100983,0.2050829,3.0101573,63.31638,0.2928114,9.0,1.0934507831931115,2.795279836654663,SAV,SAV,fos222,35.0,136.0,2021-10-23 03:02:49,2021-10-23 12:00:00,Midday,Fall,14.0,100.0,Cfa,-0.587908148765564
11.0,11.0,0.011244438,0.9749163,0.029317856,3.6012502,64.125534,0.24918056,11.0,0.15326168526895345,0.3996023750305176,WET,WET,fos222,35.0,136.0,2021-10-23 03:02:49,2021-10-23 12:00:00,Midday,Fall,14.0,100.0,Cfa,-0.587908148765564
12.0,12.0,0.05947439,1.6046146,0.18601234,2.9039562,72.98928,0.2835607,12.0,0.8106359357014299,2.535348229259253,CRO,CRO,fos222,35.0,136.0,2021-10-23 03:02:49,2021-10-23 12:00:00,Midday,Fall,14.0,100.0,Cfa,-0.587908148765564
13.0,13.0,0.040184177,1.1751168,0.1323304,3.1047924,61.177776,0.27601233,13.0,0.5477103387564421,1.803663389235735,URB,URB,fos222,35.0,136.0,2021-10-23 03:02:49,2021-10-23 12:00:00,Midday,Fall,14.0,100.0,Cfa,-0.587908148765564
14.0,14.0,0.07378283,2.2127104,0.25872502,2.8669937,76.22504,0.28746498,14.0,1.0056599923968315,3.526421985924244,CVM,CVM,fos222,35.0,136.0,2021-10-23 03:02:49,2021-10-23 12:00:00,Midday,Fall,14.0,100.0,Cfa,-0.587908148765564
17.0,17.0,0.019445898,1.0216907,0.10118272,4.026007,75.13713,0.24940541,17.0,0.26504758989438415,1.379120494797826,WAT,WAT,fos222,35.0,136.0,2021-10-23 03:02:49,2021-10-23 12:00:00,Midday,Fall,14.0,100.0,Cfa,-0.587908148765564
7.0,7.0,0.075618416,0.12493038,0.26362133,3.8434443,66.60929,0.30082417,7.0,1.0306790110468864,3.5931587314605715,OSH,OSH,eco036,13.0,2.0,2021-01-04 08:56:49,2021-01-04 09:00:00,Morning,Winter,6.0,100.0,BSh,-2.1314573287963867
10.0,10.0,0.027581038,0.12544496,0.0845691,3.1478372,67.329285,0.33918136,10.0,0.37592954730615025,1.152676786184311,GRA,GRA,eco036,13.0,2.0,2021-01-04 08:56:49,2021-01-04 09:00:00,Morning,Winter,6.0,100.0,BSh,-2.1314573287963867
13.0,13.0,0.076225355,0.09012079,0.24690469,4.0831914,66.60453,0.3031899,13.0,1.038951592296362,3.365310871452093,URB,URB,eco036,13.0,2.0,2021-01-04 08:56:49,2021-01-04 09:00:00,Morning,Winter,6.0,100.0,BSh,-2.1314573287963867
14.0,14.0,0.016032271,0.1582154,0.04526576,3.7068439,75.69587,0.32444066,14.0,0.2185198549181223,0.6169723125174642,CVM,CVM,eco036,13.0,2.0,2021-01-04 08:56:49,2021-01-04 09:00:00,Morning,Winter,6.0,100.0,BSh,-2.1314573287963867
16.0,16.0,0.03619487,0.124087855,0.090895526,2.7194145,34.997047,0.36928272,16.0,0.49333605609834197,1.2389060208946467,BSV,BSV,eco036,13.0,2.0,2021-01-04 08:56:49,2021-01-04 09:00:00,Morning,Winter,6.0,100.0,BSh,-2.1314573287963867
7.0,7.0,-0.12653346,1.465883,-0.0368681,0.35619596,25.735218,0.2697241,7.0,-1.7246511088311673,-0.5025121910497546,OSH,OSH,cal001,38.0,-115.0,2022-06-11 00:22:58,2022-06-10 16:30:00,Afternoon,Summer,5.0,88.0,BWk,-1.2002407312393188
10.0,10.0,-0.08741114,1.3097358,-0.04258278,1.2177339,47.238735,0.25053468,10.0,-1.191413877531886,-0.5804032930731774,GRA,GRA,cal001,38.0,-115.0,2022-06-11 00:22:58,2022-06-10 16:30:00,Afternoon,Summer,5.0,88.0,BWk,-1.2002407312393188
16.0,16.0,-0.9370428,2.0241678,-0.12092533,0.20254505,64.32266,0.3305474,16.0,-12.771892992854118,-1.6482122427970172,BSV,BSV,cal001,38.0,-115.0,2022-06-11 00:22:58,2022-06-10 16:30:00,Afternoon,Summer,5.0,88.0,BWk,-1.2002407312393188
1.0,1.0,0.1568706,1.212127,0.33147377,3.182589,49.643715,0.29975542,1.0,2.138146326541901,4.517987454533578,ENF,ENF,fos183,45.0,-106.0,2021-08-09 18:41:39,2021-08-09 11:30:00,Midday,Summer,7.0,99.0,BSk,0.36957067251205444
5.0,5.0,0.1928823,0.94168556,0.43716335,2.5639307,48.95842,0.3339367,5.0,2.6289857411384583,5.958536500930786,MF,MF,fos183,45.0,-106.0,2021-08-09 18:41:39,2021-08-09 11:30:00,Midday,Summer,7.0,99.0,BSk,0.36957067251205444
9.0,9.0,0.04962773,1.06187,0.108267784,2.606875,48.60033,0.2830038,9.0,0.6764259430021048,1.4756898975372315,SAV,SAV,fos183,45.0,-106.0,2021-08-09 18:41:39,2021-08-09 11:30:00,Midday,Summer,7.0,99.0,BSk,0.36957067251205444
10.0,10.0,0.09012388,1.1297696,0.088675134,1.1109645,44.993244,0.3127249,10.0,1.2283884425461293,1.2086420748382807,GRA,GRA,fos183,45.0,-106.0,2021-08-09 18:41:39,2021-08-09 11:30:00,Midday,Summer,7.0,99.0,BSk,0.36957067251205444
12.0,12.0,0.25301626,1.8959792,0.34273252,1.5343386,53.09653,0.35953325,12.0,3.4486116680502894,4.671444232761861,CRO,CRO,fos183,45.0,-106.0,2021-08-09 18:41:39,2021-08-09 11:30:00,Midday,Summer,7.0,99.0,BSk,0.36957067251205444
13.0,13.0,0.28204536,0.9149205,0.29234105,1.4952517,44.329575,0.32434714,13.0,3.844278316497803,3.9846085590124134,URB,URB,fos183,45.0,-106.0,2021-08-09 18:41:39,2021-08-09 11:30:00,Midday,Summer,7.0,99.0,BSk,0.36957067251205444
14.0,14.0,0.1174095,1.3810374,0.290864,2.4772916,48.994846,0.3492155,14.0,1.6002914509177208,3.964476194381714,CVM,CVM,fos183,45.0,-106.0,2021-08-09 18:41:39,2021-08-09 11:30:00,Midday,Summer,7.0,99.0,BSk,0.36957067251205444
4.0,4.0,0.1540935,1.4380143,0.73027986,4.563453,35.486805,0.440328,4.0,2.1002944588661197,9.953714531064033,DBF,DBF,eco030,48.0,2.0,2020-06-11 11:39:01,2020-06-11 12:00:00,Midday,Summer,15.0,100.0,Cfb,0.1429256945848465
5.0,5.0,0.16379097,1.2703474,0.6172809,4.664495,36.54562,0.42341414,5.0,2.2324709352850913,8.413538673520089,MF,MF,eco030,48.0,2.0,2020-06-11 11:39:01,2020-06-11 12:00:00,Midday,Summer,15.0,100.0,Cfb,0.1429256945848465
8.0,8.0,0.16520534,1.069376,0.52019924,4.973545,40.709717,0.43197256,8.0,2.251748846322298,7.090315631031991,WSA,WSA,eco030,48.0,2.0,2020-06-11 11:39:01,2020-06-11 12:00:00,Midday,Summer,15.0,100.0,Cfb,0.1429256945848465
12.0,12.0,0.16930999,0.98948497,0.65426356,4.4920278,34.598972,0.44499055,12.0,2.3076951448619365,8.917612268328668,CRO,CRO,eco030,48.0,2.0,2020-06-11 11:39:01,2020-06-11 12:00:00,Midday,Summer,15.0,100.0,Cfb,0.1429256945848465
13.0,13.0,0.115973786,0.8269081,0.460406,4.4116864,35.217773,0.41196314,13.0,1.5807226966321468,6.275333853363991,URB,URB,eco030,48.0,2.0,2020-06-11 11:39:01,2020-06-11 12:00:00,Midday,Summer,15.0,100.0,Cfb,0.1429256945848465
14.0,14.0,0.1816708,1.0612009,0.63137543,4.8655024,42.765022,0.438591,14.0,2.4761730019748214,8.605647138357163,CVM,CVM,eco030,48.0,2.0,2020-06-11 11:39:01,2020-06-11 12:00:00,Midday,Summer,15.0,100.0,Cfb,0.1429256945848465
7.0,7.0,0.09148499,0.0,0.06498827,0.52441746,45.74589,0.32598603,7.0,1.2469404640793802,0.8857901255786419,OSH,OSH,fos150,24.0,39.0,2021-10-02 09:32:08,2021-10-02 12:00:00,Midday,Fall,4.0,100.0,BWh,-1.7742137908935547
10.0,10.0,0.0507323,0.0,0.07368541,0.59755915,59.10959,0.29918146,10.0,0.691481244713068,1.0043321061134338,GRA,GRA,fos150,24.0,39.0,2021-10-02 09:32:08,2021-10-02 12:00:00,Midday,Fall,4.0,100.0,BWh,-1.7742137908935547
13.0,13.0,0.01882434,0.0,0.020947568,0.53913987,23.807602,0.37247548,13.0,0.2565757647715509,0.2855153534561396,URB,URB,fos150,24.0,39.0,2021-10-02 09:32:08,2021-10-02 12:00:00,Midday,Fall,4.0,100.0,BWh,-1.7742137908935547
16.0,16.0,0.12454724,0.017922495,0.029264614,0.20575906,39.931286,0.32420155,16.0,1.69757892370224,0.39887668862938885,BSV,BSV,fos150,24.0,39.0,2021-10-02 09:32:08,2021-10-02 12:00:00,Midday,Fall,4.0,100.0,BWh,-1.7742137908935547
8.0,8.0,0.11718287,2.7036648,0.2879332,3.6249247,39.122696,0.4047604,8.0,1.597202561572194,3.924529524147511,WSA,WSA,fos151,-34.0,138.0,2020-09-22 03:42:38,2020-09-22 13:00:00,Midday,Spring,7.0,100.0,BSk,-0.10659722983837128
9.0,9.0,0.27489662,3.429439,0.48999888,3.2370367,52.032196,0.43898562,9.0,3.7468409538269043,6.678684694170952,SAV,SAV,fos151,-34.0,138.0,2020-09-22 03:42:38,2020-09-22 13:00:00,Midday,Spring,7.0,100.0,BSk,-0.10659722983837128
10.0,10.0,0.13023356,2.8298886,0.4223309,2.0959916,49.781845,0.446751,10.0,1.7750833687186243,5.7563699778914454,GRA,GRA,fos151,-34.0,138.0,2020-09-22 03:42:38,2020-09-22 13:00:00,Midday,Spring,7.0,100.0,BSk,-0.10659722983837128
12.0,12.0,0.2043288,3.228591,0.62945414,2.9090922,45.905163,0.4492464,12.0,2.7850016149878503,8.579459872245788,CRO,CRO,fos151,-34.0,138.0,2020-09-22 03:42:38,2020-09-22 13:00:00,Midday,Spring,7.0,100.0,BSk,-0.10659722983837128
17.0,17.0,0.03142707,1.7864296,0.2280415,2.8225794,46.21476,0.35692304,17.0,0.4283509708940983,3.1082056429982186,WAT,WAT,fos151,-34.0,138.0,2020-09-22 03:42:38,2020-09-22 13:00:00,Midday,Spring,7.0,100.0,BSk,-0.10659722983837128
1.0,1.0,0.09407843,1.0739866,0.280144,4.1206207,53.201797,0.23778528,1.0,1.2822889878600836,3.8183628019690516,ENF,ENF,tcc106,34.0,-118.0,2022-05-24 00:15:18,2022-05-23 16:30:00,Afternoon,Spring,8.0,79.0,Csa,-0.373669296503067
7.0,7.0,1.1439468,3.6011944,0.36632633,0.35201105,48.215725,0.28411484,7.0,15.591994432210923,4.993027906417847,OSH,OSH,tcc106,34.0,-118.0,2022-05-24 00:15:18,2022-05-23 16:30:00,Afternoon,Spring,8.0,79.0,Csa,-0.373669296503067
8.0,8.0,0.0261453,1.6632072,0.26261982,3.2708247,49.060925,0.3280786,8.0,0.3563604375906289,3.5795081904530526,WSA,WSA,tcc106,34.0,-118.0,2022-05-24 00:15:18,2022-05-23 16:30:00,Afternoon,Spring,8.0,79.0,Csa,-0.373669296503067
9.0,9.0,0.20900983,1.5425041,0.31614432,2.790891,47.99168,0.25816345,9.0,2.8488039308786393,4.309047046005726,SAV,SAV,tcc106,34.0,-118.0,2022-05-24 00:15:18,2022-05-23 16:30:00,Afternoon,Spring,8.0,79.0,Csa,-0.373669296503067
10.0,10.0,0.23185094,1.6747637,0.3751294,1.6667206,49.04416,0.24687794,10.0,3.160128271430731,5.113013744950295,GRA,GRA,tcc106,34.0,-118.0,2022-05-24 00:15:18,2022-05-23 16:30:00,Afternoon,Spring,8.0,79.0,Csa,-0.373669296503067
12.0,12.0,0.09437003,1.2133113,0.22470215,3.0413961,72.013306,0.2481184,12.0,1.2862635070830584,3.062690299451351,CRO,CRO,tcc106,34.0,-118.0,2022-05-24 00:15:18,2022-05-23 16:30:00,Afternoon,Spring,8.0,79.0,Csa,-0.373669296503067
13.0,13.0,0.237823,1.675488,0.18228689,1.4212507,71.692665,0.25645033,13.0,3.2415274162590504,2.484570288360119,URB,URB,tcc106,34.0,-118.0,2022-05-24 00:15:18,2022-05-23 16:30:00,Afternoon,Spring,8.0,79.0,Csa,-0.373669296503067
1.0,1.0,0.051139634,1.9851797,0.25464368,5.1663504,56.160545,0.27449027,1.0,0.6970332128182054,3.4707933402061464,ENF,ENF,fos135,25.0,-100.0,2020-09-29 20:20:09,2020-09-29 13:30:00,Midday,Fall,15.0,60.0,Cfb,-0.34129640460014343
2.0,2.0,0.11248512,2.8488693,0.5375867,4.8503976,14.639031,0.38602254,2.0,1.5331721612066032,7.327306571006775,EBF,EBF,fos135,25.0,-100.0,2020-09-29 20:20:09,2020-09-29 13:30:00,Midday,Fall,15.0,60.0,Cfb,-0.34129640460014343
4.0,4.0,0.081718534,2.077404,0.38761425,4.814452,22.855606,0.36374554,4.0,1.113823621571064,5.283182229995728,DBF,DBF,fos135,25.0,-100.0,2020-09-29 20:20:09,2020-09-29 13:30:00,Midday,Fall,15.0,60.0,Cfb,-0.34129640460014343
5.0,5.0,0.09129554,2.038454,0.44803053,4.9715734,21.581459,0.3514124,5.0,1.2443582147359848,6.106656143069268,MF,MF,fos135,25.0,-100.0,2020-09-29 20:20:09,2020-09-29 13:30:00,Midday,Fall,15.0,60.0,Cfb,-0.34129640460014343
6.0,6.0,0.038227018,1.7622769,0.15390976,4.32334,67.24268,0.25075352,6.0,0.5210342549160123,2.097789997905493,CSH,CSH,fos135,25.0,-100.0,2020-09-29 20:20:09,2020-09-29 13:30:00,Midday,Fall,15.0,60.0,Cfb,-0.34129640460014343
7.0,7.0,0.057174083,1.5181613,0.20939323,3.0568283,58.392696,0.30505285,7.0,0.7792827491834761,2.8540297666192056,OSH,OSH,fos135,25.0,-100.0,2020-09-29 20:20:09,2020-09-29 13:30:00,Midday,Fall,15.0,60.0,Cfb,-0.34129640460014343
8.0,8.0,0.061944745,2.3454132,0.28837746,4.817173,37.566032,0.30630094,8.0,0.8443068809062243,3.9305848318338397,WSA,WSA,fos135,25.0,-100.0,2020-09-29 20:20:09,2020-09-29 13:30:00,Midday,Fall,15.0,60.0,Cfb,-0.34129640460014343
9.0,9.0,0.0906296,2.3312023,0.4192215,4.846577,17.104828,0.37648505,9.0,1.2352814478427172,5.713988917171956,SAV,SAV,fos135,25.0,-100.0,2020-09-29 20:20:09,2020-09-29 13:30:00,Midday,Fall,15.0,60.0,Cfb,-0.34129640460014343
10.0,10.0,0.06863992,1.5229872,0.3168539,4.8377724,34.48121,0.3587504,10.0,0.9355620981752873,4.318718802630902,GRA,GRA,fos135,25.0,-100.0,2020-09-29 20:20:09,2020-09-29 13:30:00,Midday,Fall,15.0,60.0,Cfb,-0.34129640460014343
12.0,12.0,0.08807927,2.0637434,0.35763735,4.441726,20.281979,0.39138675,12.0,1.2005205005407333,4.874597023129463,CRO,CRO,fos135,25.0,-100.0,2020-09-29 20:20:09,2020-09-29 13:30:00,Midday,Fall,15.0,60.0,Cfb,-0.34129640460014343
13.0,13.0,0.062976524,1.5909691,0.18288368,2.9331796,58.60751,0.32131404,13.0,0.8583700253069402,2.4927045565843584,URB,URB,fos135,25.0,-100.0,2020-09-29 20:20:09,2020-09-29 13:30:00,Midday,Fall,15.0,60.0,Cfb,-0.34129640460014343
14.0,14.0,0.113121316,2.0571632,0.5820387,5.13213,10.888883,0.41405964,14.0,1.5418435348570347,7.9331874889135365,CVM,CVM,fos135,25.0,-100.0,2020-09-29 20:20:09,2020-09-29 13:30:00,Midday,Fall,15.0,60.0,Cfb,-0.34129640460014343
7.0,7.0,0.06001327,0.3566044,0.19125055,2.2900567,40.085823,0.40755293,7.0,0.8179808447882534,2.606744966059923,OSH,OSH,fos016,30.0,31.0,2020-06-29 08:42:49,2020-06-29 11:00:00,Midday,Summer,4.0,100.0,BWh,-0.402240514755249
12.0,12.0,0.1230181,0.36838627,0.4770891,3.935331,24.461533,0.37791413,12.0,1.6767367146909238,6.50272452890873,CRO,CRO,fos016,30.0,31.0,2020-06-29 08:42:49,2020-06-29 11:00:00,Midday,Summer,4.0,100.0,BWh,-0.402240514755249
13.0,13.0,0.06665412,0.26762986,0.22246464,3.0103025,27.97566,0.3648478,13.0,0.9084957014769316,3.0321929882466794,URB,URB,fos016,30.0,31.0,2020-06-29 08:42:49,2020-06-29 11:00:00,Midday,Summer,4.0,100.0,BWh,-0.402240514755249
16.0,16.0,0.015177366,0.23701043,0.023074996,0.7690209,17.573416,0.47624195,16.0,0.20686750299297274,0.3145121917501092,BSV,BSV,fos016,30.0,31.0,2020-06-29 08:42:49,2020-06-29 11:00:00,Midday,Summer,4.0,100.0,BWh,-0.402240514755249
17.0,17.0,0.09097702,0.17197406,0.32165292,4.400689,20.202078,0.28678676,17.0,1.2400167902559043,4.384129286706448,WAT,WAT,fos016,30.0,31.0,2020-06-29 08:42:49,2020-06-29 11:00:00,Midday,Summer,4.0,100.0,BWh,-0.402240514755249
10.0,10.0,0.030430319,0.25484127,0.068012394,2.5034854,66.25333,0.28667402,10.0,0.41476524507626894,0.9270089303702117,GRA,GRA,fos109,33.0,44.0,2022-02-04 08:32:08,2022-02-04 11:30:00,Midday,Winter,4.0,100.0,BWh,-1.1026555299758911
12.0,12.0,0.055448465,0.6464942,0.12841302,2.4460223,70.10416,0.29959023,12.0,0.7557625786215068,1.7502694839239121,CRO,CRO,fos109,33.0,44.0,2022-02-04 08:32:08,2022-02-04 11:30:00,Midday,Winter,4.0,100.0,BWh,-1.1026555299758911
13.0,13.0,0.017694963,0.26956782,0.04350752,2.549703,62.029053,0.29097882,13.0,0.2411823476292193,0.5930074990913272,URB,URB,fos109,33.0,44.0,2022-02-04 08:32:08,2022-02-04 11:30:00,Midday,Winter,4.0,100.0,BWh,-1.1026555299758911
16.0,16.0,0.018868499,0.19049878,0.04370273,2.163231,67.535065,0.34860158,16.0,0.2571776346117258,0.595668196901679,BSV,BSV,fos109,33.0,44.0,2022-02-04 08:32:08,2022-02-04 11:30:00,Midday,Winter,4.0,100.0,BWh,-1.1026555299758911
17.0,17.0,0.032298815,0.3494395,0.068275295,2.6177094,63.077633,0.35128045,17.0,0.44023284170776605,0.9305922735482455,WAT,WAT,fos109,33.0,44.0,2022-02-04 08:32:08,2022-02-04 11:30:00,Midday,Winter,4.0,100.0,BWh,-1.1026555299758911
10.0,10.0,0.03481953,0.17614225,0.037483376,1.8142668,64.520004,0.342938,10.0,0.4745901729166508,0.510898408330977,GRA,GRA,tcc114,36.0,-97.0,2022-02-18 19:33:29,2022-02-18 13:00:00,Midday,Winter,14.0,100.0,Cfa,0.6770551800727844
12.0,12.0,0.08092519,0.2088235,0.050298475,1.7222928,61.992157,0.4070485,12.0,1.1030103255063295,0.6855682105571032,CRO,CRO,tcc114,36.0,-97.0,2022-02-18 19:33:29,2022-02-18 13:00:00,Midday,Winter,14.0,100.0,Cfa,0.6770551800727844
7.0,7.0,0.0033802062,0.32152408,0.01156842,4.1410217,42.14963,0.29812622,7.0,0.04607221024343744,0.1576775596290827,OSH,OSH,vol026,-16.0,-70.0,2020-10-25 19:25:37,2020-10-25 15:00:00,Afternoon,Spring,29.0,63.0,ET,0.9442773461341858
10.0,10.0,0.0027156798,0.23748498,0.04033563,4.2595286,62.159145,0.27461988,10.0,0.03701471590436995,0.5497746251150966,GRA,GRA,vol026,-16.0,-70.0,2020-10-25 19:25:37,2020-10-25 15:00:00,Afternoon,Spring,29.0,63.0,ET,0.9442773461341858
16.0,16.0,-0.003842196,0.4637631,-0.029943852,1.0009426,38.438896,0.3187534,16.0,-0.05236913095694035,-0.408134699407965,BSV,BSV,vol026,-16.0,-70.0,2020-10-25 19:25:37,2020-10-25 15:00:00,Afternoon,Spring,29.0,63.0,ET,0.9442773461341858
17.0,17.0,0.004107098,0.43113312,0.015967745,3.9300494,37.386494,0.29907364,17.0,0.05597974703647197,0.21764036890119315,WAT,WAT,vol026,-16.0,-70.0,2020-10-25 19:25:37,2020-10-25 15:00:00,Afternoon,Spring,29.0,63.0,ET,0.9442773461341858
16.0,16.0,0.6056196,0.0,0.3151552,0.5039748,66.30915,0.28860092,16.0,8.254595275521279,4.295565486550331,BSV,BSV,fos010,24.0,46.0,2021-06-12 14:16:40,2021-06-12 17:30:00,Afternoon,Summer,4.0,100.0,BWh,-0.9209927916526794
10.0,10.0,0.07511519,0.96431184,0.41512713,4.208274,52.94165,0.34749648,10.0,1.0238200254738332,5.6581827595829965,GRA,GRA,fos123,42.0,118.0,2022-08-23 03:02:09,2022-08-23 11:00:00,Midday,Summer,22.0,96.0,Dwb,0.5378879308700562
5.0,5.0,0.01141804,1.9279939,0.0481802,3.2877188,84.29361,0.20640971,5.0,0.1556278839800507,0.6566961281746626,MF,MF,fos085,51.0,4.0,2021-06-02 17:09:09,2021-06-02 17:30:00,Afternoon,Summer,15.0,100.0,Cfb,1.4177128076553345
10.0,10.0,0.22924629,1.3914198,1.0586886,4.355781,24.101048,0.28656995,10.0,3.124626912772656,14.429926171302796,GRA,GRA,fos085,51.0,4.0,2021-06-02 17:09:09,2021-06-02 17:30:00,Afternoon,Summer,15.0,100.0,Cfb,1.4177128076553345
12.0,12.0,0.16385919,1.4359063,0.6856996,3.4825416,93.69295,0.25754672,12.0,2.233400740027428,9.346085304021836,CRO,CRO,fos085,51.0,4.0,2021-06-02 17:09:09,2021-06-02 17:30:00,Afternoon,Summer,15.0,100.0,Cfb,1.4177128076553345
13.0,13.0,0.1601254,1.3794727,0.60870236,3.4225574,62.848946,0.24540879,13.0,2.182509264647961,8.296613188385964,URB,URB,fos085,51.0,4.0,2021-06-02 17:09:09,2021-06-02 17:30:00,Afternoon,Summer,15.0,100.0,Cfb,1.4177128076553345
14.0,14.0,0.16708662,1.6403357,0.7452724,3.0483277,80.130066,0.24629307,14.0,2.2773905782401562,10.158062784671785,CVM,CVM,fos085,51.0,4.0,2021-06-02 17:09:09,2021-06-02 17:30:00,Afternoon,Summer,15.0,100.0,Cfb,1.4177128076553345
17.0,17.0,0.13163744,1.1180727,0.60908854,4.238919,41.914074,0.23337448,17.0,1.794218295365572,8.301876801252366,WAT,WAT,fos085,51.0,4.0,2021-06-02 17:09:09,2021-06-02 17:30:00,Afternoon,Summer,15.0,100.0,Cfb,1.4177128076553345
1.0,1.0,0.23582757,1.6209134,0.44257414,2.6005082,21.738743,0.34483105,1.0,3.214329713582993,6.0322855746746065,ENF,ENF,eco050,46.0,-117.0,2021-08-25 17:23:19,2021-08-25 09:30:00,Morning,Summer,7.0,62.0,BSk,-1.0894321203231812
5.0,5.0,0.14176501,1.6384946,0.37378305,2.4590771,19.730413,0.34903076,5.0,1.9322571317851545,5.094662998318673,MF,MF,eco050,46.0,-117.0,2021-08-25 17:23:19,2021-08-25 09:30:00,Morning,Summer,7.0,62.0,BSk,-1.0894321203231812
8.0,8.0,0.1852369,0.8555524,0.47770485,3.3975732,18.02925,0.3610789,8.0,2.5247789612412452,6.511117143929005,WSA,WSA,eco050,46.0,-117.0,2021-08-25 17:23:19,2021-08-25 09:30:00,Morning,Summer,7.0,62.0,BSk,-1.0894321203231812
10.0,10.0,0.22648427,0.7233179,0.12947765,2.320391,48.16313,0.30069008,10.0,3.0869805851578715,1.7647803685069086,GRA,GRA,eco050,46.0,-117.0,2021-08-25 17:23:19,2021-08-25 09:30:00,Morning,Summer,7.0,62.0,BSk,-1.0894321203231812
