IGBP_MODIS,IGBP_VIIRS,WUE,SIF,ET,LST,Phase_Angle,SIF_Uncertainty,IGBP,WUE_gCkgH20,GPP,IGBP_class_MODIS,IGBP_class_VIIRS,SiteName,Lat,Lon,Timestamp,LocalTime,TOD,Season,kg_class,kg_confidence,kg_label,SPEI
5.0,5.0,0.0018226485,0.61684626,331.43796,287.03693,53.859116,0.26745993,5.0,1.4111160705232657,8.407614570260048,MF,MF,vol008,-39.0,-71.0,2022-03-14 13:33:48,2022-03-14 09:00:00,Morning,Fall,9.0,83.0,Csb,0.5651408433914185
7.0,7.0,0.0005614589,0.11764202,178.91328,297.8835,44.94997,0.25811872,7.0,0.4346881253426343,1.6034607689827682,OSH,OSH,vol008,-39.0,-71.0,2022-03-14 13:33:48,2022-03-14 09:00:00,Morning,Fall,9.0,83.0,Csb,0.5651408433914185
8.0,8.0,0.0019383716,0.58016086,276.86584,292.01517,53.912014,0.2691956,8.0,1.5007102810025208,7.907592470645905,WSA,WSA,vol008,-39.0,-71.0,2022-03-14 13:33:48,2022-03-14 09:00:00,Morning,Fall,9.0,83.0,Csb,0.5651408433914185
9.0,9.0,0.0025128068,0.6111775,273.19888,291.5329,60.69221,0.26778445,9.0,1.9454448507689799,8.330349380373955,SAV,SAV,vol008,-39.0,-71.0,2022-03-14 13:33:48,2022-03-14 09:00:00,Morning,Fall,9.0,83.0,Csb,0.5651408433914185
10.0,10.0,0.001343322,0.32794407,241.72714,292.3048,50.414227,0.2509279,10.0,1.0400158293636237,4.469877675473691,GRA,GRA,vol008,-39.0,-71.0,2022-03-14 13:33:48,2022-03-14 09:00:00,Morning,Fall,9.0,83.0,Csb,0.5651408433914185
11.0,11.0,0.0016874594,0.4688735,213.86153,291.1776,54.455208,0.23250914,11.0,1.3064511118467832,6.390745816230774,WET,WET,vol008,-39.0,-71.0,2022-03-14 13:33:48,2022-03-14 09:00:00,Morning,Fall,9.0,83.0,Csb,0.5651408433914185
12.0,12.0,0.0017869943,0.42025074,228.60135,293.70554,53.08476,0.26348606,12.0,1.383512187775598,5.728017635643482,CRO,CRO,vol008,-39.0,-71.0,2022-03-14 13:33:48,2022-03-14 09:00:00,Morning,Fall,9.0,83.0,Csb,0.5651408433914185
13.0,13.0,0.0008924325,0.36515415,258.4038,290.85587,45.749557,0.24750741,13.0,0.6909318539020107,4.977051025629044,URB,URB,vol008,-39.0,-71.0,2022-03-14 13:33:48,2022-03-14 09:00:00,Morning,Fall,9.0,83.0,Csb,0.5651408433914185
14.0,14.0,0.0030655013,0.77275354,251.01793,291.4674,45.816963,0.27188691,14.0,2.3733475297113875,10.53263070523739,CVM,CVM,vol008,-39.0,-71.0,2022-03-14 13:33:48,2022-03-14 09:00:00,Morning,Fall,9.0,83.0,Csb,0.5651408433914185
16.0,16.0,inf,0.17929736,90.18566,292.9019,56.712883,0.23042321,16.0,inf,2.4438229867815973,BSV,BSV,vol008,-39.0,-71.0,2022-03-14 13:33:48,2022-03-14 09:00:00,Morning,Fall,9.0,83.0,Csb,0.5651408433914185
17.0,17.0,inf,1.2557312,157.22557,284.75266,56.845158,0.30426553,17.0,inf,17.11561659693718,WAT,WAT,vol008,-39.0,-71.0,2022-03-14 13:33:48,2022-03-14 09:00:00,Morning,Fall,9.0,83.0,Csb,0.5651408433914185
10.0,10.0,0.0026581266,0.13575996,60.275406,279.4276,45.229847,0.22180894,10.0,2.057953203243522,1.8504083172976973,GRA,GRA,fos191,51.0,-111.0,2021-04-03 00:02:50,2021-04-02 16:30:00,Afternoon,Spring,7.0,100.0,BSk,-0.4689323306083679
12.0,12.0,0.003864893,0.18783727,60.250214,270.22662,40.813114,0.24091828,12.0,2.992246036402706,2.560222029387951,CRO,CRO,fos191,51.0,-111.0,2021-04-03 00:02:50,2021-04-02 16:30:00,Afternoon,Spring,7.0,100.0,BSk,-0.4689323306083679
1.0,1.0,0.00051313406,0.3104381,502.25287,277.03387,60.24795,0.42222542,1.0,0.3972744798772852,4.2312712556123735,ENF,ENF,vol002,19.0,-98.0,2021-10-28 17:52:29,2021-10-28 11:30:00,Midday,Fall,12.0,100.0,Cwb,-0.14987026154994965
2.0,2.0,0.0010627515,0.3390983,449.4828,285.97583,25.373547,0.44483304,2.0,0.8227948393768986,4.621909890472889,EBF,EBF,vol002,19.0,-98.0,2021-10-28 17:52:29,2021-10-28 11:30:00,Midday,Fall,12.0,100.0,Cwb,-0.14987026154994965
5.0,5.0,0.0019764134,0.7854327,451.15057,286.81,24.467138,0.3987818,5.0,1.5301627325974838,10.705447651147843,MF,MF,vol002,19.0,-98.0,2021-10-28 17:52:29,2021-10-28 11:30:00,Midday,Fall,12.0,100.0,Cwb,-0.14987026154994965
7.0,7.0,0.0014100227,0.3258307,377.49698,301.81686,57.92219,0.25233412,7.0,1.0916563346733368,4.441072413921357,OSH,OSH,vol002,19.0,-98.0,2021-10-28 17:52:29,2021-10-28 11:30:00,Midday,Fall,12.0,100.0,Cwb,-0.14987026154994965
8.0,8.0,0.0018740906,0.7597684,446.32635,289.2545,31.455126,0.40209815,8.0,1.4509432204543817,10.35564365208149,WSA,WSA,vol002,19.0,-98.0,2021-10-28 17:52:29,2021-10-28 11:30:00,Midday,Fall,12.0,100.0,Cwb,-0.14987026154994965
9.0,9.0,0.0021960065,0.899175,453.00284,295.38983,24.595919,0.37615934,9.0,1.7001742845704293,12.255755090117455,SAV,SAV,vol002,19.0,-98.0,2021-10-28 17:52:29,2021-10-28 11:30:00,Midday,Fall,12.0,100.0,Cwb,-0.14987026154994965
10.0,10.0,inf,0.23966792,372.09583,298.62317,43.371567,0.38247156,10.0,inf,3.2666737803816797,GRA,GRA,vol002,19.0,-98.0,2021-10-28 17:52:29,2021-10-28 11:30:00,Midday,Fall,12.0,100.0,Cwb,-0.14987026154994965
12.0,12.0,0.002049993,0.85746336,378.05023,299.3383,33.36163,0.38096812,12.0,1.587128936815917,11.68722559452057,CRO,CRO,vol002,19.0,-98.0,2021-10-28 17:52:29,2021-10-28 11:30:00,Midday,Fall,12.0,100.0,Cwb,-0.14987026154994965
13.0,13.0,0.001070592,0.31740895,297.25397,304.83337,32.27554,0.33027396,13.0,0.8288650131114917,4.326283976733685,URB,URB,vol002,19.0,-98.0,2021-10-28 17:52:29,2021-10-28 11:30:00,Midday,Fall,12.0,100.0,Cwb,-0.14987026154994965
14.0,14.0,0.00079089234,0.55133057,451.92288,297.5071,39.204094,0.41937494,14.0,0.6123182415188277,7.514635620117188,CVM,CVM,vol002,19.0,-98.0,2021-10-28 17:52:29,2021-10-28 11:30:00,Midday,Fall,12.0,100.0,Cwb,-0.14987026154994965
16.0,16.0,-0.0029163128,-0.3609724,154.95656,271.3727,57.33266,0.5226672,16.0,-2.2578439729495066,-4.920053873062134,BSV,BSV,vol002,19.0,-98.0,2021-10-28 17:52:29,2021-10-28 11:30:00,Midday,Fall,12.0,100.0,Cwb,-0.14987026154994965
17.0,17.0,0.001511748,0.5276661,220.88794,294.07043,12.638741,0.21186733,17.0,1.170413208888932,7.192088832855225,WAT,WAT,vol002,19.0,-98.0,2021-10-28 17:52:29,2021-10-28 11:30:00,Midday,Fall,12.0,100.0,Cwb,-0.14987026154994965
1.0,1.0,0.0009824389,0.1672121,150.72685,292.9251,53.66853,0.21663094,1.0,0.7606158692953652,2.279100907146931,ENF,ENF,tcc106,34.0,-118.0,2021-10-15 23:09:51,2021-10-15 15:30:00,Afternoon,Fall,8.0,79.0,Csa,0.9983478784561157
7.0,7.0,0.0017256627,0.08227711,26.34876,301.6676,54.200047,0.2232635,7.0,1.3360285739240085,1.121437032595277,OSH,OSH,tcc106,34.0,-118.0,2021-10-15 23:09:51,2021-10-15 15:30:00,Afternoon,Fall,8.0,79.0,Csa,0.9983478784561157
8.0,8.0,0.0005078197,0.061942227,125.30163,297.4365,54.19562,0.2168127,8.0,0.3931600397076586,0.8442725565284491,WSA,WSA,tcc106,34.0,-118.0,2021-10-15 23:09:51,2021-10-15 15:30:00,Afternoon,Fall,8.0,79.0,Csa,0.9983478784561157
10.0,10.0,0.00055294816,0.016814973,52.566418,304.0839,54.7242,0.24635023,10.0,0.4280990274179726,0.2291880847886205,GRA,GRA,tcc106,34.0,-118.0,2021-10-15 23:09:51,2021-10-15 15:30:00,Afternoon,Fall,8.0,79.0,Csa,0.9983478784561157
12.0,12.0,0.001594222,0.24225536,114.76345,303.03348,54.02476,0.25834274,12.0,1.2342656249864445,3.301940555274487,CRO,CRO,tcc106,34.0,-118.0,2021-10-15 23:09:51,2021-10-15 15:30:00,Afternoon,Fall,8.0,79.0,Csa,0.9983478784561157
13.0,13.0,0.0031408633,0.19443291,68.611496,304.7108,64.86776,0.21975602,13.0,2.431693626131288,2.6501206213235857,URB,URB,tcc106,34.0,-118.0,2021-10-15 23:09:51,2021-10-15 15:30:00,Afternoon,Fall,8.0,79.0,Csa,0.9983478784561157
10.0,10.0,0.0002252843,0.1650162,222.69185,274.53198,47.796032,0.32602584,10.0,0.17441777715339646,2.2491708621382713,GRA,GRA,sif011,41.0,-96.0,2022-04-09 17:11:08,2022-04-09 11:00:00,Midday,Spring,25.0,100.0,Dfa,-0.27869200706481934
12.0,12.0,0.0009723611,0.22806777,238.32333,287.75137,49.685448,0.31926164,12.0,0.7528134847038157,3.1085637132823467,CRO,CRO,sif011,41.0,-96.0,2022-04-09 17:11:08,2022-04-09 11:00:00,Midday,Spring,25.0,100.0,Dfa,-0.27869200706481934
13.0,13.0,0.0013596228,0.36132613,265.46793,289.83405,50.444626,0.30869994,13.0,1.0526361197441632,4.924875127971172,URB,URB,sif011,41.0,-96.0,2022-04-09 17:11:08,2022-04-09 11:00:00,Midday,Spring,25.0,100.0,Dfa,-0.27869200706481934
7.0,7.0,0.0013143459,0.22193842,151.42194,290.59683,76.35434,0.22107892,7.0,1.0175821710604347,3.025020615011454,OSH,OSH,coc101,-23.0,15.0,2022-04-06 06:47:59,2022-04-06 08:00:00,Morning,Fall,4.0,100.0,BWh,-0.6233587265014648
16.0,16.0,0.0035201407,0.23770721,104.87543,292.89395,35.114483,0.28832498,16.0,2.7253346866035337,3.2399493072927,BSV,BSV,coc101,-23.0,15.0,2022-04-06 06:47:59,2022-04-06 08:00:00,Morning,Fall,4.0,100.0,BWh,-0.6233587265014648
9.0,9.0,0.004279349,0.49590877,155.16524,283.44864,65.30331,0.24946903,9.0,3.3131227980652715,6.7592364940047265,SAV,SAV,fos028,37.0,-121.0,2020-03-28 00:11:28,2020-03-27 16:00:00,Afternoon,Spring,7.0,91.0,BSk,0.2771592438220978
10.0,10.0,0.0047032316,0.604411,148.22064,285.17712,79.17472,0.26248425,10.0,3.641297756404624,8.238122011423112,GRA,GRA,fos028,37.0,-121.0,2020-03-28 00:11:28,2020-03-27 16:00:00,Afternoon,Spring,7.0,91.0,BSk,0.2771592438220978
12.0,12.0,0.004205045,0.81262463,150.93405,285.87143,87.57568,0.2604967,12.0,3.2555956239538313,11.076073752045632,CRO,CRO,fos028,37.0,-121.0,2020-03-28 00:11:28,2020-03-27 16:00:00,Afternoon,Spring,7.0,91.0,BSk,0.2771592438220978
13.0,13.0,0.0025192844,0.40630832,138.0986,286.32397,59.81784,0.24441697,13.0,1.95045987113959,5.537982444465161,URB,URB,fos028,37.0,-121.0,2020-03-28 00:11:28,2020-03-27 16:00:00,Afternoon,Spring,7.0,91.0,BSk,0.2771592438220978
10.0,10.0,0.00034104736,0.019406917,70.21887,298.74615,73.13807,0.24525239,10.0,0.26404291353151693,0.26451627289876345,GRA,GRA,fos190,49.0,-102.0,2021-10-10 19:01:39,2021-10-10 12:00:00,Midday,Fall,26.0,99.0,Dfb,0.2122063785791397
12.0,12.0,-inf,0.011988861,71.632454,299.2473,73.6904,0.25796795,12.0,-inf,0.16340816936455668,CRO,CRO,fos190,49.0,-102.0,2021-10-10 19:01:39,2021-10-10 12:00:00,Midday,Fall,26.0,99.0,Dfb,0.2122063785791397
13.0,13.0,0.0003790719,0.016586622,79.07987,295.0053,69.0738,0.2387476,13.0,0.29348195827050566,0.2260756609030068,URB,URB,fos190,49.0,-102.0,2021-10-10 19:01:39,2021-10-10 12:00:00,Midday,Fall,26.0,99.0,Dfb,0.2122063785791397
12.0,12.0,-0.00056795176,-0.00719361,101.26045,283.62207,61.730286,0.2501492,12.0,-0.4397149978245767,-0.09804890528321267,CRO,CRO,fos024,39.0,117.0,2021-02-08 02:59:39,2021-02-08 11:00:00,Midday,Winter,7.0,58.0,BSk,2.4311110973358154
7.0,7.0,0.0072854552,1.4163623,234.63658,291.1691,41.719353,0.39894652,7.0,5.640485938410975,19.30501795291901,OSH,OSH,eco013,-34.0,146.0,2020-09-10 00:13:48,2020-09-10 10:00:00,Morning,Spring,7.0,98.0,BSk,0.32113391160964966
8.0,8.0,0.0046900674,1.2676053,280.98657,291.6846,33.585827,0.34193707,8.0,3.6311058419603444,17.27746030330658,WSA,WSA,eco013,-34.0,146.0,2020-09-10 00:13:48,2020-09-10 10:00:00,Morning,Spring,7.0,98.0,BSk,0.32113391160964966
10.0,10.0,0.004001212,1.2800254,317.9888,291.10416,40.01536,0.37507895,10.0,3.097785707934527,17.446745697259903,GRA,GRA,eco013,-34.0,146.0,2020-09-10 00:13:48,2020-09-10 10:00:00,Morning,Spring,7.0,98.0,BSk,0.32113391160964966
12.0,12.0,0.0062017273,2.0296226,315.4527,290.11914,40.270275,0.40103042,12.0,4.801450912475383,27.66375542163849,CRO,CRO,eco013,-34.0,146.0,2020-09-10 00:13:48,2020-09-10 10:00:00,Morning,Spring,7.0,98.0,BSk,0.32113391160964966
13.0,13.0,0.0030020885,0.87127274,264.92438,294.57303,34.020336,0.3469247,13.0,2.324252569499391,11.87544748365879,URB,URB,eco013,-34.0,146.0,2020-09-10 00:13:48,2020-09-10 10:00:00,Morning,Spring,7.0,98.0,BSk,0.32113391160964966
1.0,1.0,0.0020761322,0.37218457,201.05229,285.8095,63.26162,0.22399355,1.0,1.6073662141225313,5.0728757518529894,ENF,ENF,vol080,-36.0,-70.0,2021-05-11 14:37:18,2021-05-11 10:00:00,Morning,Fall,19.0,81.0,Dsc,-0.5938667058944702
2.0,2.0,0.0020184391,0.36761028,217.97589,285.4976,64.51717,0.23168752,2.0,1.5626995271726178,5.010528058409691,EBF,EBF,vol080,-36.0,-70.0,2021-05-11 14:37:18,2021-05-11 10:00:00,Morning,Fall,19.0,81.0,Dsc,-0.5938667058944702
5.0,5.0,0.0017737915,0.27082485,165.11201,286.09113,63.35605,0.21614476,5.0,1.3732904402602086,3.691342700123787,MF,MF,vol080,-36.0,-70.0,2021-05-11 14:37:18,2021-05-11 10:00:00,Morning,Fall,19.0,81.0,Dsc,-0.5938667058944702
7.0,7.0,-0.00032668104,0.012292538,95.87252,285.73465,70.92224,0.2377846,7.0,-0.2529203379573023,0.16754729073494673,OSH,OSH,vol080,-36.0,-70.0,2021-05-11 14:37:18,2021-05-11 10:00:00,Morning,Fall,19.0,81.0,Dsc,-0.5938667058944702
8.0,8.0,0.0016651951,0.30997375,202.35425,286.2114,66.88778,0.22790395,8.0,1.2892138157240904,4.224942165315151,WSA,WSA,vol080,-36.0,-70.0,2021-05-11 14:37:18,2021-05-11 10:00:00,Morning,Fall,19.0,81.0,Dsc,-0.5938667058944702
9.0,9.0,0.0013355733,0.21110255,177.55934,287.46793,68.24766,0.2518207,9.0,1.0340166781668982,2.8773276919126514,SAV,SAV,vol080,-36.0,-70.0,2021-05-11 14:37:18,2021-05-11 10:00:00,Morning,Fall,19.0,81.0,Dsc,-0.5938667058944702
10.0,10.0,0.0005611794,0.21875632,110.64648,281.6543,65.05063,0.29326287,10.0,0.43447176797949766,2.9816486155986786,GRA,GRA,vol080,-36.0,-70.0,2021-05-11 14:37:18,2021-05-11 10:00:00,Morning,Fall,19.0,81.0,Dsc,-0.5938667058944702
11.0,11.0,0.0009791526,0.23555374,198.42519,283.63834,69.22221,0.20783806,11.0,0.7580715860193874,3.210597496032715,WET,WET,vol080,-36.0,-70.0,2021-05-11 14:37:18,2021-05-11 10:00:00,Morning,Fall,19.0,81.0,Dsc,-0.5938667058944702
12.0,12.0,0.0016848884,0.28686336,176.66034,286.21637,64.897606,0.2995807,12.0,1.304460588053876,3.909947553575039,CRO,CRO,vol080,-36.0,-70.0,2021-05-11 14:37:18,2021-05-11 10:00:00,Morning,Fall,19.0,81.0,Dsc,-0.5938667058944702
13.0,13.0,0.000858222,0.21931966,147.00621,284.1178,65.83872,0.2808299,13.0,0.6644456748245192,2.989326917976141,URB,URB,vol080,-36.0,-70.0,2021-05-11 14:37:18,2021-05-11 10:00:00,Morning,Fall,19.0,81.0,Dsc,-0.5938667058944702
16.0,16.0,-inf,0.3947626,72.49581,278.96143,67.237976,0.3430944,16.0,-inf,5.3806143119931225,BSV,BSV,vol080,-36.0,-70.0,2021-05-11 14:37:18,2021-05-11 10:00:00,Morning,Fall,19.0,81.0,Dsc,-0.5938667058944702
17.0,17.0,0.0020728682,0.24046704,152.76756,286.04858,62.021175,0.2917076,17.0,1.6048391457002753,3.277565778791905,WAT,WAT,vol080,-36.0,-70.0,2021-05-11 14:37:18,2021-05-11 10:00:00,Morning,Fall,19.0,81.0,Dsc,-0.5938667058944702
2.0,2.0,0.0016194821,0.582349,326.15952,304.72806,55.542374,0.2600314,2.0,1.2538222395951177,7.937416902184487,EBF,EBF,tcc135,-34.0,150.0,2020-03-20 04:24:38,2020-03-20 14:30:00,Midday,Fall,15.0,100.0,Cfb,0.9845130443572998
8.0,8.0,0.0011291816,0.37598222,313.9853,304.7248,54.45134,0.25682345,8.0,0.8742257921478519,5.124637725949288,WSA,WSA,tcc135,-34.0,150.0,2020-03-20 04:24:38,2020-03-20 14:30:00,Midday,Fall,15.0,100.0,Cfb,0.9845130443572998
9.0,9.0,0.0031741767,1.305856,353.33566,303.30206,53.19149,0.32993782,9.0,2.457485262471712,17.798817136287692,SAV,SAV,tcc135,-34.0,150.0,2020-03-20 04:24:38,2020-03-20 14:30:00,Midday,Fall,15.0,100.0,Cfb,0.9845130443572998
10.0,10.0,0.0032230576,1.240529,312.24664,304.28763,53.84154,0.3302407,10.0,2.4953294595403537,16.908409467935563,GRA,GRA,tcc135,-34.0,150.0,2020-03-20 04:24:38,2020-03-20 14:30:00,Midday,Fall,15.0,100.0,Cfb,0.9845130443572998
11.0,11.0,0.0005779397,0.1820364,281.69583,302.65366,66.94783,0.27756786,11.0,0.44744775689518346,2.481156129837036,WET,WET,tcc135,-34.0,150.0,2020-03-20 04:24:38,2020-03-20 14:30:00,Midday,Fall,15.0,100.0,Cfb,0.9845130443572998
13.0,13.0,0.0021197505,0.7162738,310.1385,306.60025,53.364155,0.2954341,13.0,1.64113598879669,9.76281168460846,URB,URB,tcc135,-34.0,150.0,2020-03-20 04:24:38,2020-03-20 14:30:00,Midday,Fall,15.0,100.0,Cfb,0.9845130443572998
7.0,7.0,-5.7940935e-05,-0.0100926645,293.03952,302.06952,64.934364,0.24945417,7.0,-0.0448585599014985,-0.13756301727145911,OSH,OSH,vol017,-15.0,-71.0,2021-10-04 13:57:39,2021-10-04 09:00:00,Morning,Spring,29.0,100.0,ET,0.10223262757062912
10.0,10.0,0.000100677826,0.016278312,201.41092,291.67606,62.2421,0.26785868,10.0,0.07794596785505548,0.221873387247324,GRA,GRA,vol017,-15.0,-71.0,2021-10-04 13:57:39,2021-10-04 09:00:00,Morning,Spring,29.0,100.0,ET,0.10223262757062912
12.0,12.0,0.0002113091,0.4738606,240.15356,301.48657,64.1477,0.29493964,12.0,0.1635980162639552,6.458719864189625,CRO,CRO,vol017,-15.0,-71.0,2021-10-04 13:57:39,2021-10-04 09:00:00,Morning,Spring,29.0,100.0,ET,0.10223262757062912
16.0,16.0,-0.00018345914,0.054440107,240.77359,295.69876,66.55719,0.30968854,16.0,-0.1420362429834587,0.7420186610892415,BSV,BSV,vol017,-15.0,-71.0,2021-10-04 13:57:39,2021-10-04 09:00:00,Morning,Spring,29.0,100.0,ET,0.10223262757062912
7.0,7.0,0.005339438,0.83224565,151.06897,319.68585,64.839264,0.3793571,7.0,4.133856361501768,11.343508180975915,OSH,OSH,fos069,26.0,49.0,2022-10-01 08:55:49,2022-10-01 12:00:00,Midday,Fall,4.0,100.0,BWh,-0.9102615118026733
13.0,13.0,0.002306946,0.16304985,100.28872,319.81915,27.45973,0.39229286,13.0,1.7860650482463996,2.2223694130778315,URB,URB,fos069,26.0,49.0,2022-10-01 08:55:49,2022-10-01 12:00:00,Midday,Fall,4.0,100.0,BWh,-0.9102615118026733
16.0,16.0,0.0029419095,0.10861727,41.761604,323.91122,44.00068,0.48018774,16.0,2.2776612438773594,1.480453369691968,BSV,BSV,fos069,26.0,49.0,2022-10-01 08:55:49,2022-10-01 12:00:00,Midday,Fall,4.0,100.0,BWh,-0.9102615118026733
17.0,17.0,inf,0.4346482,102.854164,303.53122,27.586767,0.2996327,17.0,inf,5.924254774749279,WAT,WAT,fos069,26.0,49.0,2022-10-01 08:55:49,2022-10-01 12:00:00,Midday,Fall,4.0,100.0,BWh,-0.9102615118026733
6.0,6.0,-0.0010779697,-0.22512817,205.14369,290.7825,63.814644,0.22663975,6.0,-0.834576919602399,-3.068497009277344,CSH,CSH,sif018,31.0,-110.0,2020-02-08 18:05:30,2020-02-08 11:00:00,Midday,Winter,7.0,75.0,BSk,0.6534294486045837
7.0,7.0,0.00066513533,0.11426335,177.77463,296.65488,60.209538,0.2663104,7.0,0.5149556705699078,1.5574094370752574,OSH,OSH,sif018,31.0,-110.0,2020-02-08 18:05:30,2020-02-08 11:00:00,Midday,Winter,7.0,75.0,BSk,0.6534294486045837
8.0,8.0,0.00033931737,0.08030843,233.33987,287.7155,61.155083,0.24449235,8.0,0.26270353482087644,1.0946038994938136,WSA,WSA,sif018,31.0,-110.0,2020-02-08 18:05:30,2020-02-08 11:00:00,Midday,Winter,7.0,75.0,BSk,0.6534294486045837
10.0,10.0,0.0008060338,0.121929,132.02538,296.886,61.827698,0.25306538,10.0,0.624040925992482,1.6618922337144615,GRA,GRA,sif018,31.0,-110.0,2020-02-08 18:05:30,2020-02-08 11:00:00,Midday,Winter,7.0,75.0,BSk,0.6534294486045837
12.0,12.0,0.0018792127,0.29062995,184.54727,295.8632,63.220863,0.29495555,12.0,1.4549087656588338,3.961286261379719,CRO,CRO,sif018,31.0,-110.0,2020-02-08 18:05:30,2020-02-08 11:00:00,Midday,Winter,7.0,75.0,BSk,0.6534294486045837
13.0,13.0,0.0008795461,0.13144217,149.55327,296.01266,59.7778,0.28748968,13.0,0.6809550349991287,1.7915568359196188,URB,URB,sif018,31.0,-110.0,2020-02-08 18:05:30,2020-02-08 11:00:00,Midday,Winter,7.0,75.0,BSk,0.6534294486045837
16.0,16.0,-inf,-0.15781765,124.86057,295.35403,55.599064,0.30118194,16.0,-inf,-2.1510545267164707,BSV,BSV,sif018,31.0,-110.0,2020-02-08 18:05:30,2020-02-08 11:00:00,Midday,Winter,7.0,75.0,BSk,0.6534294486045837
5.0,5.0,0.013805039,0.8001711,104.51653,297.52707,53.003033,0.2798302,5.0,10.688025257831878,10.90633178293705,MF,MF,fos128,49.0,-122.0,2022-08-07 00:10:51,2022-08-06 16:00:00,Afternoon,Summer,26.0,60.0,Dfb,-1.9824705123901367
8.0,8.0,0.011729366,0.8628133,56.653107,288.26706,45.61244,0.2989419,8.0,9.081014516919183,11.760145196318627,WSA,WSA,fos128,49.0,-122.0,2022-08-07 00:10:51,2022-08-06 16:00:00,Afternoon,Summer,26.0,60.0,Dfb,-1.9824705123901367
9.0,9.0,0.016615288,0.6176664,78.141014,302.63126,56.569347,0.27677858,9.0,12.863753477227313,8.4187933498621,SAV,SAV,fos128,49.0,-122.0,2022-08-07 00:10:51,2022-08-06 16:00:00,Afternoon,Summer,26.0,60.0,Dfb,-1.9824705123901367
4.0,4.0,-0.0001548523,-0.023914972,134.2038,284.72144,36.622337,0.2317365,4.0,-0.11988848870049065,-0.3259610727243126,DBF,DBF,fos199,24.0,82.0,2022-01-03 03:08:29,2022-01-03 08:30:00,Morning,Winter,11.0,100.0,Cwa,1.0513361692428589
8.0,8.0,0.0021385995,0.30162823,145.95029,284.83163,96.26678,0.27130994,8.0,1.6557291374657936,4.111192802190781,WSA,WSA,fos199,24.0,82.0,2022-01-03 03:08:29,2022-01-03 08:30:00,Morning,Winter,11.0,100.0,Cwa,1.0513361692428589
9.0,9.0,0.0013265046,0.19162458,145.91464,284.35214,100.07023,0.29566705,9.0,1.0269956316220188,2.6118430501222614,SAV,SAV,fos199,24.0,82.0,2022-01-03 03:08:29,2022-01-03 08:30:00,Morning,Winter,11.0,100.0,Cwa,1.0513361692428589
10.0,10.0,0.0026664473,0.3137179,133.76938,285.70923,79.08882,0.2700242,10.0,2.0643951637404307,4.27597500026226,GRA,GRA,fos199,24.0,82.0,2022-01-03 03:08:29,2022-01-03 08:30:00,Morning,Winter,11.0,100.0,Cwa,1.0513361692428589
12.0,12.0,inf,0.27607784,127.73367,284.12222,61.760094,0.2641646,12.0,inf,3.7629409149289135,CRO,CRO,fos199,24.0,82.0,2022-01-03 03:08:29,2022-01-03 08:30:00,Morning,Winter,11.0,100.0,Cwa,1.0513361692428589
13.0,13.0,0.0001605871,0.025347358,114.9608,284.38135,67.93971,0.23278834,13.0,0.12432843381365737,0.3454844843037427,URB,URB,fos199,24.0,82.0,2022-01-03 03:08:29,2022-01-03 08:30:00,Morning,Winter,11.0,100.0,Cwa,1.0513361692428589
14.0,14.0,-0.0009594684,-0.14586306,144.8874,286.32718,36.458447,0.242867,14.0,-0.7428318438392891,-1.9881134557724,CVM,CVM,fos199,24.0,82.0,2022-01-03 03:08:29,2022-01-03 08:30:00,Morning,Winter,11.0,100.0,Cwa,1.0513361692428589
16.0,16.0,0.0011833652,0.11694654,106.69766,287.51715,73.33835,0.24499162,16.0,0.9161754163737005,1.59398135073483,BSV,BSV,fos199,24.0,82.0,2022-01-03 03:08:29,2022-01-03 08:30:00,Morning,Winter,11.0,100.0,Cwa,1.0513361692428589
17.0,17.0,inf,0.28263095,77.59038,290.47324,38.991756,0.2441042,17.0,inf,3.852259851396084,WAT,WAT,fos199,24.0,82.0,2022-01-03 03:08:29,2022-01-03 08:30:00,Morning,Winter,11.0,100.0,Cwa,1.0513361692428589
2.0,2.0,0.0028528576,0.91062057,364.5025,311.955,57.600758,0.3237146,2.0,2.2087162053723017,12.411758371591569,EBF,EBF,fos068,19.0,73.0,2022-04-02 07:05:30,2022-04-02 12:00:00,Midday,Spring,2.0,79.0,Am,-1.4168753623962402
5.0,5.0,0.0023604024,0.58790964,258.5833,314.05,40.60334,0.31575182,5.0,1.8274515394562603,8.013208377957344,MF,MF,fos068,19.0,73.0,2022-04-02 07:05:30,2022-04-02 12:00:00,Midday,Spring,2.0,79.0,Am,-1.4168753623962402
8.0,8.0,0.0024659678,0.51341033,232.18776,316.40228,45.417927,0.30576244,8.0,1.9091815360787663,6.99778279542923,WSA,WSA,fos068,19.0,73.0,2022-04-02 07:05:30,2022-04-02 12:00:00,Midday,Spring,2.0,79.0,Am,-1.4168753623962402
9.0,9.0,0.00044834366,0.4245715,212.67178,314.5479,36.015625,0.32135248,9.0,0.34711298737312585,5.786909737586975,SAV,SAV,fos068,19.0,73.0,2022-04-02 07:05:30,2022-04-02 12:00:00,Midday,Spring,2.0,79.0,Am,-1.4168753623962402
10.0,10.0,0.0016313449,0.39362153,166.32805,317.1269,42.03919,0.3038627,10.0,1.263006589380991,5.365061509907246,GRA,GRA,fos068,19.0,73.0,2022-04-02 07:05:30,2022-04-02 12:00:00,Midday,Spring,2.0,79.0,Am,-1.4168753623962402
